homeTeamAbbrev,teamName,observedRecord,observedWinPercent,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
TB,Tampa Bay Buccaneers,10 - 8,0.5555555555555556,0.6451612903225806,21.42539180081707,20.232646258943902,1.192745541873169,-0.0170648214259846,-0.0217982674864984,21.0,11.5,12.0,20.0,0.6429907534665895,14.0
DAL,Dallas Cowboys,12 - 6,0.6666666666666666,0.5483870967741935,23.867959865632628,22.67031540342296,1.1976444622096665,0.0194776741865231,-0.0586273584135846,30.0,15.0,11.0,14.0,0.5929223678933935,15.0
CIN,Cincinnati Bengals,9 - 8,0.5294117647058824,0.45161290322580644,21.396451019286552,21.898462593213075,-0.5020115739265236,0.0822950031464057,0.07280173307320953,1.0,18.0,19.0,6.0,0.42894410177033676,16.0
CHI,Chicago Bears,7 - 10,0.4117647058823529,0.4838709677419355,20.878219369105018,21.12461730581856,-0.24639793671354226,0.0118988553612318,-0.026078646696021956,22.0,16.0,17.0,15.0,0.05623023046716201,17.0
SEA,Seattle Seahawks,9 - 8,0.5294117647058824,0.45161290322580644,22.37335855656734,22.6753843498368,-0.3020257932694612,-0.0077248629771869,0.013687817671883797,10.0,18.0,18.0,18.0,-0.2092706575691815,18.0
NO,New Orleans Saints,9 - 8,0.5294117647058824,0.45161290322580644,22.613118510970757,22.608470678037687,0.004647832933070362,-0.0441182328953964,-0.06391834250320878,31.0,18.0,16.0,23.0,-0.42610899305780203,19.0
PIT,Pittsburgh Steelers,10 - 8,0.5555555555555556,0.3225806451612903,20.586924255096356,21.63302626425877,-1.0461020091624142,0.000656409009886,0.06017684366719626,2.0,21.0,21.0,17.0,-0.7152628372819713,20.0
LV,Las Vegas Raiders,8 - 9,0.4705882352941176,0.3870967741935484,19.272597596045916,20.078999976901294,-0.8064023808553777,-0.045018190631033,-0.007065368522479436,15.0,20.0,20.0,24.0,-0.7973145320994088,21.0
MIN,Minnesota Vikings,7 - 10,0.4117647058823529,0.2903225806451613,19.936128439804026,22.230146603220255,-2.2940181634162293,-0.0083561313008151,0.014482352571891167,9.0,22.5,23.0,19.0,-1.1186552754197199,22.0
DEN,Denver Broncos,8 - 9,0.4705882352941176,0.2903225806451613,21.120527085482,23.11706203673305,-1.99653495125105,-0.0337507106120727,-0.006653853154314902,14.0,22.5,22.0,22.0,-1.2547355055213056,23.0
LAC,Los Angeles Chargers,5 - 12,0.2941176470588235,0.25806451612903225,20.329232305174475,23.45704968024843,-3.127817375073956,-0.0222094402225192,0.016777596919424827,8.0,24.0,24.0,21.0,-1.48281187702279,24.0
TEN,Tennessee Titans,6 - 11,0.3529411764705882,0.22580645161290322,17.934014758060002,21.08107171826614,-3.1470569602061396,-0.064706462453968,0.006787962489512257,11.0,26.0,25.0,25.0,-1.9131086067492555,25.0
ATL,Atlanta Falcons,7 - 10,0.4117647058823529,0.22580645161290322,20.522359850043934,24.427615321731768,-3.905255471687834,-0.13955933837976,-0.06657599827683498,32.0,26.0,26.0,27.0,-2.61237970893563,26.0
NYJ,New York Jets,7 - 10,0.4117647058823529,0.22580645161290322,15.52378173840983,20.926019293115697,-5.4022375547058665,-0.2046455255945038,-0.030796055805569218,24.0,26.0,27.0,30.0,-3.373172519751061,27.0
ARI,Arizona Cardinals,4 - 13,0.2352941176470588,0.03225806451612903,19.221129211803206,26.076174542010325,-6.855045330207119,-0.1016563431410207,0.035627686928465116,5.0,31.5,29.0,26.0,-3.5158969375046283,28.0
NYG,New York Giants,6 - 11,0.3529411764705882,0.06451612903225806,16.599380952353986,24.579674603421342,-7.980293651067356,-0.1749693722361201,-0.031123848739650604,25.0,30.0,30.0,28.0,-4.162280288496316,29.0
NE,New England Patriots,4 - 13,0.2352941176470588,0.03225806451612903,15.74274691841367,22.24563432984979,-6.502887411436118,-0.2037906452683716,-0.03181585853526334,26.0,31.5,28.0,29.0,-4.21715784795162,30.0
WSH,Washington Commanders,4 - 13,0.2352941176470588,0.0967741935483871,17.212320083649825,27.48193683849141,-10.269616754841586,-0.2565066421763017,-0.029163316132261655,23.0,29.0,32.0,31.0,-5.08257849588124,31.0
CAR,Carolina Panthers,2 - 15,0.1176470588235294,0.12903225806451613,13.337410808401854,22.795392918331537,-9.457982109929683,-0.3183086516731973,-0.01052435142315964,17.0,28.0,31.0,32.0,-5.289487226144841,32.0
