homeTeamAbbrev,teamName,observedRecord,observedWinPercent,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
SMC,Saint Mary's Gaels,14.0 - 6.0,0.7,0.8944444444444445,73.64759754557171,56.44658055817809,17.201016987393622,0.2012469678250521,0.04794955925549525,68.0,38.0,14.0,41.0,4.51475510698396,23.0
CLEM,Clemson Tigers,13.0 - 5.0,0.7222222222222222,0.9305555555555556,83.470795279104,71.31110407124002,12.159691207863972,0.2492571156663535,0.11001931260791534,11.0,27.0,45.0,20.0,4.404250320062702,24.0
OSU,Ohio State Buckeyes,13.0 - 6.0,0.6842105263157895,0.8611111111111112,76.90325523634668,61.86575726434979,15.037497971996892,0.2385810485694093,0.062016223203936245,51.0,51.5,20.0,25.0,4.402127107302588,25.0
SMU,SMU Mustangs,13.0 - 5.0,0.7222222222222222,0.8777777777777778,76.92099250112933,63.07859183039455,13.842400670734783,0.2446050461156123,0.03716394120678825,80.0,46.0,30.0,22.0,4.370763442158578,26.0
INST,Indiana State Sycamores,16.0 - 3.0,0.8421052631578947,0.8305555555555556,84.37525061344536,71.26724344466751,13.108007168777846,0.272254673960365,0.009090182814052099,122.0,62.0,36.0,10.0,4.301161276722808,27.0
MSST,Mississippi State Bulldogs,13.0 - 5.0,0.7222222222222222,0.9444444444444444,77.30151424253576,64.54130139597599,12.760212846559767,0.2133482776324783,0.06019097026535119,55.0,21.0,39.0,35.0,4.293206607123543,28.0
GONZ,Gonzaga Bulldogs,13.0 - 5.0,0.7222222222222222,0.9222222222222223,82.96354763682542,69.17516008390203,13.788387552923396,0.1956741147429786,0.011510325340406849,117.0,29.0,31.0,44.0,4.215494194824805,29.0
DRKE,Drake Bulldogs,16.0 - 3.0,0.8421052631578947,0.925,78.91672877515916,65.83710121104686,13.0796275641123,0.2058458847438771,-0.002524134154544697,138.0,28.0,37.0,39.0,4.213216738108995,30.0
USU,Utah State Aggies,17.0 - 2.0,0.8947368421052632,0.9194444444444444,82.00566354887178,67.44557019856313,14.560093350308648,0.183561941092055,0.03472906565208661,86.0,30.0,23.0,52.0,4.212399328170026,31.0
TCU,TCU Horned Frogs,14.0 - 5.0,0.7368421052631579,0.9388888888888889,81.96914267676388,67.48671578033462,14.48242689642926,0.1628193240824025,0.011320984498818187,118.0,23.0,24.0,65.0,4.142875918875709,32.0
SC,South Carolina Gamecocks,16.0 - 3.0,0.8421052631578947,0.9027777777777778,74.21138075612073,63.79717295579986,10.414207800320874,0.2478560616140865,0.02651051965341337,100.0,35.0,58.0,21.0,4.114942176402937,33.0
PROV,Providence Friars,12.0 - 6.0,0.6666666666666666,0.9333333333333333,76.37372232296286,64.16583851042282,12.207883812540047,0.1936534379253986,0.06712240062443227,43.0,25.0,44.0,46.0,4.07430326504316,34.0
FLA,Florida Gators,12.0 - 6.0,0.6666666666666666,0.9027777777777778,85.96107279448151,72.925889932619,13.03518286186251,0.1941621988679478,0.06564605640293956,45.0,35.0,38.0,45.0,4.059232454538693,35.0
PRIN,Princeton Tigers,15.0 - 1.0,0.9375,0.8027777777777778,76.87331008936857,66.52754143953902,10.345768649829552,0.2814726072317499,0.03937710079960052,77.0,73.5,60.0,9.0,3.9701766024443392,36.0
OU,Oklahoma Sooners,14.0 - 4.0,0.7777777777777778,0.8972222222222223,78.9209153676336,65.18886706859298,13.732048299040613,0.168448616708116,0.028951776486535637,93.0,37.0,32.0,61.0,3.9543106926302576,37.0
CIN,Cincinnati Bearcats,13.0 - 6.0,0.6842105263157895,0.9333333333333333,78.8335498675778,64.47448239699251,14.359067470585288,0.1365316009097313,0.051650926121437124,63.0,25.0,26.0,77.0,3.9476770142127258,38.0
UTAH,Utah Utes,14.0 - 5.0,0.7368421052631579,0.8888888888888888,81.0018395435904,67.27890511900809,13.72293442458232,0.1702590178799332,0.06388407549642534,48.0,41.0,33.0,60.0,3.935743891570843,39.0
CSU,Colorado State Rams,14.0 - 3.0,0.8235294117647058,0.8666666666666667,81.07935802984571,69.56329284765516,11.516065182190545,0.2150370983605754,0.08428028028951695,28.0,49.5,51.0,33.0,3.9031060725785833,40.0
TTU,Texas Tech Red Raiders,14.0 - 3.0,0.8235294117647058,0.8611111111111112,77.84593285858934,64.39720248179756,13.448730376791772,0.1851636616117952,0.04502778492311932,70.0,51.5,34.0,51.0,3.9030552728827526,41.0
COLO,Colorado Buffaloes,14.0 - 5.0,0.7368421052631579,0.8361111111111111,83.33123804344469,68.97006804474503,14.361169998699651,0.1806718856086812,0.03785744847285364,78.0,59.0,25.0,53.0,3.885207417001978,42.0
HALL,Seton Hall Pirates,13.0 - 5.0,0.7222222222222222,0.8805555555555555,77.57389863905593,68.12212241564171,9.451776223414214,0.2307998845941627,0.10235300223343151,14.0,43.5,67.0,27.0,3.8306030411426786,43.0
TEX,Texas Longhorns,14.0 - 5.0,0.7368421052631579,0.8666666666666667,77.0472530743733,65.28923452027341,11.758018554099891,0.1935623189071428,0.03511107949305705,84.0,49.5,50.0,47.0,3.7955786653630583,44.0
JMU,James Madison Dukes,17.0 - 2.0,0.8947368421052632,0.9111111111111111,80.15646894424891,68.81334845132415,11.343120492924768,0.1734247769774008,-0.06907754217728268,296.0,31.5,52.0,59.0,3.780625991870653,45.0
APP,Appalachian State Mountaineers,15.0 - 4.0,0.7894736842105263,0.9722222222222222,74.94114629858824,64.16260686920738,10.778539429380857,0.1444223352110406,-0.021587087573513977,183.0,11.0,55.0,75.0,3.752549829955232,46.0
WAKE,Wake Forest Demon Deacons,13.0 - 6.0,0.6842105263157895,0.9027777777777778,79.20952988335517,68.1436609533716,11.06586892998358,0.1749916740787148,0.053202671540072646,62.0,35.0,54.0,56.0,3.7322009643589507,47.0
FAU,Florida Atlantic Owls,14.0 - 4.0,0.7777777777777778,0.8777777777777778,81.60350267044146,69.84162376637529,11.761878904066165,0.1740783343027357,0.045280174713257335,69.0,46.0,49.0,58.0,3.7136514070315947,48.0
VILL,Villanova Wildcats,10.0 - 7.0,0.5882352941176471,0.8888888888888888,76.06193967979303,64.08944038348247,11.97249929631056,0.1628650338146564,0.09683780612280299,20.0,41.0,47.0,64.0,3.704848398613458,49.0
IOWA,Iowa Hawkeyes,11.0 - 6.0,0.6470588235294118,0.8361111111111111,88.72397618596014,76.47745450480265,12.246521681157489,0.1869590542805777,0.08610252317048382,27.0,59.0,43.0,49.0,3.70060584657021,50.0
MCN,McNeese Cowboys,17.0 - 2.0,0.8947368421052632,0.9444444444444444,75.49805462675968,65.07921918906443,10.41883543769525,0.1542763303711732,-0.009785854024781665,152.0,21.0,56.0,69.0,3.6795160802998623,51.0
NEB,Nebraska Cornhuskers,15.0 - 5.0,0.75,0.8333333333333334,79.22615382162542,69.85371465718212,9.372439164443293,0.2312856071328113,0.06084418964483951,54.0,61.0,69.0,26.0,3.661885732533155,52.0
UVA,Virginia Cavaliers,13.0 - 5.0,0.7222222222222222,0.8166666666666667,68.66713327524727,53.94883692629325,14.71829634895402,0.1463911137648498,0.041369847762469956,75.0,65.0,22.0,73.0,3.6432231363204153,53.0
GCU,Grand Canyon Lopes,17.0 - 2.0,0.8947368421052632,0.9111111111111111,79.6504334301482,67.31639840226555,12.33403502788265,0.1340629943079929,-0.03139297897006849,202.0,31.5,42.0,78.0,3.6414129225474925,54.0
BOIS,Boise State Broncos,14.0 - 4.0,0.7777777777777778,0.8111111111111111,74.6525665127006,63.48750330967438,11.165063203026222,0.1993936592386359,0.09325810912863347,23.0,68.0,53.0,42.0,3.5768682073503806,55.0
NU,Northwestern Wildcats,13.0 - 5.0,0.7222222222222222,0.8722222222222222,73.02794707089308,65.21774911275747,7.810197958135603,0.208159249647032,0.051163130291411146,64.0,48.0,82.0,37.0,3.4878878271902956,56.0
VT,Virginia Tech Hokies,11.0 - 7.0,0.6111111111111112,0.8111111111111111,76.15621294421248,64.1390370181554,12.017175926057078,0.1674386562340039,0.08176479066337144,29.0,68.0,46.0,62.0,3.468890025458186,57.0
XAV,Xavier Musketeers,10.0 - 9.0,0.5263157894736842,0.8777777777777778,79.69512341091598,71.20611783213529,8.489005578780692,0.1869205339541367,0.14634970490652077,2.0,46.0,77.0,50.0,3.447226594966505,58.0
KSU,Kansas State Wildcats,14.0 - 4.0,0.7777777777777778,0.8527777777777777,75.1928148204266,65.49192614242986,9.700888677996744,0.1795141402171561,0.05626753986177254,59.0,53.5,63.0,55.0,3.4429716649686886,59.0
NEV,Nevada Wolf Pack,15.0 - 4.0,0.7894736842105263,0.7888888888888889,76.28006571477968,66.1607065631559,10.119359151623783,0.2075423133653135,0.01672683161307292,109.0,77.0,61.0,38.0,3.4399531721721424,60.0
BUT,Butler Bulldogs,13.0 - 6.0,0.6842105263157895,0.8166666666666667,77.73480499724023,69.04112109845656,8.693683898783675,0.2144448420624408,0.07102458295811703,38.0,65.0,74.0,34.0,3.428090000202382,61.0
SYR,Syracuse Orange,13.0 - 6.0,0.6842105263157895,0.7861111111111111,81.00997875764953,69.04757078595152,11.962407971698013,0.1743462273176318,0.11237668073848253,10.0,78.5,48.0,57.0,3.41944099571855,62.0
MIA,Miami Hurricanes,12.0 - 6.0,0.6666666666666666,0.8083333333333333,82.17731692938968,72.93052280043447,9.246794128955202,0.1990720174229969,0.044827240195357776,72.0,70.5,70.0,43.0,3.3624569789834973,63.0
MISS,Ole Miss Rebels,15.0 - 3.0,0.8333333333333334,0.8444444444444444,77.36605333855677,69.7984493343101,7.567604004246661,0.201456966353238,0.027566696843442165,96.0,55.5,85.0,40.0,3.324614124697278,64.0
SDSU,San Diego State Aztecs,16.0 - 4.0,0.8,0.8222222222222222,76.60194265369411,69.60855020700973,6.993392446684382,0.2212656436942008,0.06496240419532742,47.0,63.0,91.0,32.0,3.3098204997340632,65.0
FSU,Florida State Seminoles,12.0 - 7.0,0.631578947368421,0.7916666666666666,81.44415420985693,72.2048842068067,9.239270003050237,0.1881714696067248,0.10802505725820372,12.0,76.0,71.0,48.0,3.2364467627735625,66.0
PITT,Pittsburgh Panthers,12.0 - 7.0,0.631578947368421,0.8027777777777778,78.79269054059387,65.37662151992168,13.416069020672182,0.1105872561019166,0.03638929142410593,82.0,73.5,35.0,87.0,3.235579262498752,67.0
UCF,UCF Knights,12.0 - 6.0,0.6666666666666666,0.8388888888888889,74.26449371601085,61.561798054611884,12.702695661398963,0.0993164853054847,0.048581664310920564,67.0,57.0,40.0,93.0,3.2152047749513892,68.0
HPU,High Point Panthers,16.0 - 4.0,0.8,0.8916666666666667,82.2397495078298,74.4235186510229,7.8162308568068966,0.1475353467535449,-0.03942129961446901,231.0,39.0,81.0,72.0,3.1800158021948186,69.0
JOES,Saint Joseph's Hawks,13.0 - 6.0,0.6842105263157895,0.8361111111111111,78.16566705773847,69.56091565102584,8.604751406712637,0.1643787452008265,-0.019738635389199555,175.0,59.0,75.0,63.0,3.1756186070146835,70.0
MEM,Memphis Tigers,14.0 - 4.0,0.7777777777777778,0.8027777777777778,81.26291628915864,74.78375807234063,6.479158216818007,0.2128591515598365,0.040043181230342145,76.0,73.5,96.0,36.0,3.1360890311062377,71.0
MASS,Massachusetts Minutemen,12.0 - 7.0,0.631578947368421,0.8444444444444444,81.02054102814951,72.31987290640714,8.700668121742368,0.1492891298647741,0.0011851247546660637,133.0,55.5,73.0,71.0,3.1210535779740987,72.0
SAM,Samford Bulldogs,17.0 - 2.0,0.8947368421052632,0.7222222222222222,83.82315587519027,77.20947997741568,6.613675897774584,0.2514089449389448,-0.020714674307559456,180.0,100.5,95.0,18.0,3.110616719183951,73.0
TA&M,Texas A&M Aggies,11.0 - 7.0,0.6111111111111112,0.8527777777777777,75.89544977931693,66.45779554593736,9.437654233379575,0.1247081732002403,0.09266716171479736,25.0,53.5,68.0,81.0,3.075435172027788,74.0
ORE,Oregon Ducks,13.0 - 5.0,0.7222222222222222,0.8111111111111111,77.18750042977757,67.64985531044074,9.53764511933683,0.1440080814785737,0.06149921480499662,52.0,68.0,64.0,76.0,3.0615105284880832,75.0
BRAD,Bradley Braves,14.0 - 5.0,0.7368421052631579,0.7472222222222222,75.56029357164132,65.15131730005545,10.408976271585871,0.1576727773605026,0.029058120789613014,92.0,92.5,59.0,68.0,3.0173411060018354,76.0
UNT,North Texas Mean Green,11.0 - 6.0,0.6470588235294118,0.7805555555555556,67.10994589539034,57.62262790939232,9.487317985998018,0.1497262048329898,0.0416163161250783,74.0,80.5,66.0,70.0,2.9859419273749648,77.0
SF,San Francisco Dons,15.0 - 5.0,0.75,0.7861111111111111,74.41449093087151,61.9217549811882,12.492735949683308,0.0908042171220941,-0.04688768493196457,253.0,78.5,41.0,101.0,2.9576882852463444,78.0
VCU,VCU Rams,12.0 - 6.0,0.6666666666666666,0.8805555555555555,76.23329012271259,65.81599428524898,10.417295837463612,0.0528268287288156,0.027141817373665104,97.0,43.5,57.0,130.0,2.829545375845347,79.0
NCSU,NC State Wolfpack,12.0 - 5.0,0.7058823529411765,0.8027777777777778,76.97935260264272,68.9911917065328,7.9881608961099175,0.1293851764099894,0.026612288804803614,99.0,73.5,80.0,80.0,2.778228584634686,80.0
WSU,Washington State Cougars,13.0 - 6.0,0.6842105263157895,0.7611111111111111,75.68610938010764,65.7413104070877,9.944798973019942,0.10990279731918,0.018265732704658567,108.0,86.0,62.0,88.0,2.7202125218548656,81.0
RUTG,Rutgers Scarlet Knights,10.0 - 8.0,0.5555555555555556,0.7805555555555556,71.79570292803372,62.29229007061731,9.503412857416407,0.0947534464312922,0.09937111243691216,17.0,80.5,65.0,98.0,2.646903747253774,82.0
LT,Louisiana Tech Bulldogs,13.0 - 6.0,0.6842105263157895,0.8166666666666667,71.27763268178207,64.37653735065412,6.901095331127948,0.1057165658241511,0.019340610141854543,106.0,65.0,93.0,91.0,2.5646334933737776,83.0
UML,UMass Lowell River Hawks,14.0 - 4.0,0.7777777777777778,0.7305555555555555,75.38470708929327,70.11139874342058,5.273308345872692,0.1797116312743724,-0.04144008220346694,235.0,96.5,102.0,54.0,2.5533265505580793,84.0
LSU,LSU Tigers,11.0 - 7.0,0.6111111111111112,0.7722222222222223,77.01384858775104,68.87412689588581,8.139721691865233,0.1043509684495972,0.026140669094691274,101.0,83.5,79.0,92.0,2.5333912350559946,85.0
UGA,Georgia Bulldogs,13.0 - 5.0,0.7222222222222222,0.7361111111111112,77.6482434997449,71.8574137502598,5.790829749485098,0.1598304503963076,0.07108156576092815,37.0,95.0,100.0,67.0,2.504027765389476,86.0
MINN,Minnesota Golden Gophers,12.0 - 7.0,0.631578947368421,0.8083333333333333,76.50341224448863,67.56330373595641,8.94010850853222,0.0628535247246846,0.003125956214252874,128.0,70.5,72.0,122.0,2.4857041385477188,87.0
IU,Indiana Hoosiers,12.0 - 7.0,0.631578947368421,0.7388888888888889,76.07655462180747,69.1278323774461,6.948722244361377,0.1335057313013268,0.10709744557844907,13.0,94.0,92.0,79.0,2.4728848542717854,88.0
WCU,Western Carolina Catamounts,15.0 - 4.0,0.7894736842105263,0.7472222222222222,72.77285474342584,68.24586518541822,4.526989558007614,0.1598427620988785,-0.0028776420773435085,139.0,92.5,111.0,66.0,2.4089172993615513,89.0
DUQ,Duquesne Dukes,10.0 - 8.0,0.5555555555555556,0.775,74.74842679026423,66.99552996989327,7.752896820370964,0.0879571639058666,0.08130321335510074,30.0,82.0,83.0,105.0,2.4004879799181693,90.0
WASH,Washington Huskies,11.0 - 8.0,0.5789473684210527,0.7527777777777778,78.50600390717281,70.20449557840077,8.301508328772044,0.0878534682069278,0.07785557055596584,33.0,90.0,78.0,106.0,2.3809813805692714,91.0
RICH,Richmond Spiders,13.0 - 5.0,0.7222222222222222,0.7583333333333333,70.76809792639105,64.64053575854581,6.127562167845241,0.1174464353871807,-0.01965707380490605,174.0,87.5,97.0,84.0,2.353784260915269,92.0
BC,Boston College Eagles,11.0 - 7.0,0.6111111111111112,0.7527777777777778,78.0727600451514,70.58440942026921,7.488350624882187,0.0926002603379309,0.06508450994774671,46.0,90.0,86.0,100.0,2.324432363943244,93.0
MD,Maryland Terrapins,11.0 - 8.0,0.5789473684210527,0.7666666666666667,70.96613455280443,63.664073231941074,7.302061320863359,0.0874588086787801,0.030655080475154663,91.0,85.0,88.0,107.0,2.32090962449666,94.0
GMU,George Mason Patriots,14.0 - 5.0,0.7368421052631579,0.7277777777777777,73.49906071939553,66.61555870195285,6.88350201744268,0.1124847948100167,0.009537490886490927,121.0,98.5,94.0,86.0,2.2972615809489443,95.0
SIU,Southern Illinois Salukis,12.0 - 7.0,0.631578947368421,0.7277777777777777,72.748521736222,64.16740154721187,8.581120189010136,0.0786272598041092,0.002725598283368874,130.0,98.5,76.0,112.0,2.266882076405958,96.0
UCI,UC Irvine Anteaters,13.0 - 6.0,0.6842105263157895,0.7305555555555555,73.54842498409123,66.49521021279094,7.05321477130029,0.0976308620550571,0.0013844513093421052,132.0,96.5,90.0,94.0,2.2327430148001435,97.0
SBU,St. Bonaventure Bonnies,11.0 - 7.0,0.6111111111111112,0.7222222222222222,72.46811272685743,65.02656133337445,7.441551393482982,0.0791841189577436,-0.013075565937563354,157.0,100.5,87.0,111.0,2.130636084259764,98.0
DREX,Drexel Dragons,14.0 - 6.0,0.7,0.7527777777777778,71.45525542032122,66.2439240967073,5.211331323613919,0.0963095950444799,-0.039675922332477645,232.0,90.0,103.0,95.0,2.106685802121001,99.0
ARK,Arkansas Razorbacks,10.0 - 7.0,0.5882352941176471,0.7194444444444444,81.21283687681701,74.11405238562136,7.098784491195644,0.0715291732075656,0.0940906295951148,22.0,102.0,89.0,117.0,2.0373408012132526,100.0
CLT,Charlotte 49ers,12.0 - 7.0,0.631578947368421,0.7166666666666667,69.99162987258946,64.35691078263991,5.634719089949542,0.0956007746697637,0.03753085247699345,79.0,103.5,101.0,96.0,2.022147938707758,101.0
AKR,Akron Zips,15.0 - 4.0,0.7894736842105263,0.7722222222222223,72.9120569394511,66.93979656522622,5.972260374224888,0.0583140862217973,-0.01761074739871926,171.0,83.5,98.0,128.0,2.018883775351127,102.0
LIB,Liberty Flames,13.0 - 7.0,0.65,0.7055555555555556,73.29752412528597,65.6015538154187,7.695970309867278,0.0625995907751228,0.014618970284227723,112.0,107.0,84.0,123.0,1.99708860419538,103.0
MICH,Michigan Wolverines,6.0 - 12.0,0.3333333333333333,0.6666666666666666,77.6312305112392,74.11429998686779,3.5169305243714035,0.145661516352672,0.13156619593484267,6.0,119.0,121.0,74.0,1.9355895309609854,104.0
WEB,Weber State Wildcats,12.0 - 8.0,0.6,0.7583333333333333,71.88077844226329,66.76240089574026,5.1183775465230354,0.0563875089463765,-0.003425863072811952,140.0,87.5,104.0,129.0,1.8686240860587202,105.0
UNI,Northern Iowa Panthers,12.0 - 7.0,0.631578947368421,0.7027777777777777,74.37540200226977,69.79795675694463,4.577445245325137,0.0900648246295794,0.020043442768927246,105.0,109.5,109.0,103.0,1.8280125800365683,106.0
MONT,Montana Grizzlies,13.0 - 6.0,0.6842105263157895,0.65,76.06019328709266,70.94305562957454,5.117137657518114,0.108792524043112,0.03102879536546984,90.0,128.0,105.0,89.0,1.8185957605432956,107.0
PSU,Penn State Nittany Lions,9.0 - 9.0,0.5,0.6861111111111111,75.50169623187536,71.0335877543937,4.468108477481664,0.0898934933271511,0.05621058671767612,60.0,113.5,113.0,104.0,1.7577415291048135,108.0
STAN,Stanford Cardinal,10.0 - 7.0,0.5882352941176471,0.6777777777777778,78.59735792762774,74.03792746675691,4.5594304608708285,0.0902354110981545,0.03216262598355956,88.0,116.0,110.0,102.0,1.7406911687764242,109.0
COR,Cornell Big Red,14.0 - 3.0,0.8235294117647058,0.7055555555555556,84.1092330864333,79.87925717030033,4.229975916132972,0.0767197272087923,-0.03890512181418676,230.0,107.0,116.0,115.0,1.7181671181452232,110.0
COFC,Charleston Cougars,13.0 - 6.0,0.6842105263157895,0.6638888888888889,79.3181194635465,76.52641897607111,2.7917004874753815,0.123728932415134,-0.005515975163064933,143.0,120.0,130.0,82.0,1.7133606168236248,111.0
LUC,Loyola Chicago Ramblers,12.0 - 7.0,0.631578947368421,0.7055555555555556,71.03051030831386,66.27195079806197,4.758559510251899,0.0621902244830517,0.01859775275188529,107.0,107.0,106.0,124.0,1.68399292523983,112.0
UNCG,UNC Greensboro Spartans,14.0 - 5.0,0.7368421052631579,0.6555555555555556,73.09320288947956,69.43729855432396,3.655904335155597,0.1060503038182132,-0.004057491828733535,141.0,124.0,120.0,90.0,1.6663258690724367,113.0
UNCW,UNC Wilmington Seahawks,13.0 - 5.0,0.7222222222222222,0.6416666666666667,75.88047713279889,73.12731751835456,2.7531596144443284,0.1232713169125213,0.036938503957338206,81.0,131.0,131.0,83.0,1.6295835107590966,114.0
MIZ,Missouri Tigers,8.0 - 11.0,0.4210526315789473,0.7083333333333334,75.98747215266847,70.09931547651225,5.888156676156228,0.0295285843895083,0.06640935808761371,44.0,105.0,99.0,147.0,1.6105800983691392,115.0
YALE,Yale Bulldogs,12.0 - 6.0,0.6666666666666666,0.6388888888888888,71.74503068355662,68.68295349123154,3.062077192325077,0.1160811788459493,0.00035595377683408924,134.0,132.5,126.0,85.0,1.6080687229447959,116.0
MORE,Morehead State Eagles,15.0 - 5.0,0.75,0.65,73.41587363093684,68.89351178608845,4.52236184484839,0.0812384671732128,-0.0277907342850296,197.0,128.0,112.0,110.0,1.5849235844221894,117.0
SEA,Seattle U Redhawks,11.0 - 8.0,0.5789473684210527,0.6805555555555556,71.62278309747103,67.55353735761496,4.069245739856072,0.069354496257443,-0.034611843009583275,213.0,115.0,117.0,118.0,1.569047542402133,118.0
USC,USC Trojans,7.0 - 11.0,0.3888888888888889,0.6944444444444444,77.04288758729477,73.07838361633907,3.964503970955704,0.0632493647858982,0.07038624357801618,40.0,111.5,118.0,121.0,1.568173216313887,119.0
USF,South Florida Bulls,11.0 - 5.0,0.6875,0.7166666666666667,75.60977955845497,70.96074825268762,4.649031305767352,0.0259253300973611,-0.019764921943337756,176.0,103.5,107.0,149.0,1.4860638675385167,120.0
TOW,Towson Tigers,11.0 - 8.0,0.5789473684210527,0.7027777777777777,65.89672895479394,61.54684711477526,4.349881840018682,0.0354400513558853,0.02030593491430803,103.0,109.5,115.0,141.0,1.465370514488865,121.0
OKST,Oklahoma State Cowboys,8.0 - 11.0,0.4210526315789473,0.6583333333333333,72.94128169244668,68.33099066933505,4.610291023111628,0.0466061393747589,0.03505117253879777,85.0,121.5,108.0,133.0,1.4083817073360518,122.0
