homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
LAR,Los Angeles Rams,17,23.784343167646046,21.042693962353855,2.741649205292191,0.9864939726930224,1.033234405726714,5.0,15.0,13.0,19.0,0.41654794666467043,15.0
LAC,Los Angeles Chargers,15,20.33701086466557,22.415755370359868,-2.0787445056942992,1.043525829280354,1.0078614318698114,11.0,16.5,18.0,12.0,0.06404969256403148,16.0
CLE,Cleveland Browns,13,16.45390204073784,18.359187341335964,-1.9052853005981234,1.0484177808406017,1.0622961386781276,2.0,19.5,16.0,10.0,-0.08293353598597081,17.0
PIT,Pittsburgh Steelers,11,17.430778762722674,21.06273883302588,-3.6319600703032044,0.9872788545773246,1.0460647215924406,3.0,21.0,22.0,18.0,-1.0760343835141124,18.0
NO,New Orleans Saints,14,18.791839527160167,20.783856335736147,-1.992016808575979,0.9256290069486602,0.9753940754171695,25.0,18.0,17.0,22.0,-1.085648738179689,19.0
TB,Tampa Bay Buccaneers,15,19.186430816577,21.2977346400394,-2.1113038234624,0.9048771259629732,1.0108261045066094,9.0,16.5,19.0,26.0,-1.1802436902311926,20.0
DEN,Denver Broncos,6,20.261170610592796,23.870957430825275,-3.609786820232479,1.021433186243442,1.0124368647696944,8.0,26.0,21.0,16.0,-1.302778852184745,21.0
CIN,Cincinnati Bengals,5,18.46814399555365,24.03176730977838,-5.563623314224731,1.0327343989096056,1.0719144859360528,1.0,28.0,27.0,13.0,-1.5715849515484623,22.0
TEN,Tennessee Titans,9,19.40673464900865,23.134377949376436,-3.7276433003677845,0.9492771319652972,1.0105962001434896,10.0,23.0,23.0,21.0,-1.642815101530607,23.0
LV,Las Vegas Raiders,13,20.228353402804352,22.93846857674552,-2.710115173941169,0.8576356467631551,0.983495217728696,24.0,19.5,20.0,29.0,-1.8973369799743218,24.0
ATL,Atlanta Falcons,10,17.528706069998428,22.002214745896193,-4.473508675897765,0.9172049101833974,0.9650719585439447,29.0,22.0,24.0,25.0,-1.9229360012932872,25.0
CHI,Chicago Bears,6,17.303842797320794,23.897475668396076,-6.5936328710752825,0.9216013002738456,0.989406270895684,22.0,26.0,28.0,23.0,-2.5969589966203297,26.0
NYJ,New York Jets,6,12.90924416498687,17.887523613446863,-4.978279448459993,0.8681025696713385,0.9896587380852262,21.0,26.0,26.0,28.0,-2.8580855793317115,27.0
NE,New England Patriots,7,16.49232971048429,21.275075563425286,-4.7827458529409945,0.8512173753774356,0.9676641746792484,26.0,24.0,25.0,30.0,-2.875750383547581,28.0
ARI,Arizona Cardinals,3,18.90653625654729,26.60949616078009,-7.702959904232799,0.921490770972902,1.0218504144455147,6.0,29.0,29.0,24.0,-3.0682771904340496,29.0
WSH,Washington Commanders,2,18.572834440991933,27.941556763029922,-9.36872232203799,0.9009993787097698,0.9664017813378977,27.0,30.0,30.0,27.0,-3.5826465876204727,30.0
NYG,New York Giants,1,13.177420691406745,25.422628328627315,-12.24520763722057,0.8171351249776422,0.9650872163163706,28.0,31.0,31.0,31.0,-4.82662093073386,31.0
CAR,Carolina Panthers,0,10.968999917695037,27.882464926769668,-16.91346500907463,0.8094084299231047,0.987663133843156,23.0,32.0,32.0,32.0,-5.630745812268703,32.0
