homeTeamAbbrev,teamName,observedRecord,observedWinPercent,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
TTU,Texas Tech Red Raiders,7.0 - 6.0,0.5384615384615384,0.6590909090909091,29.150477273900393,21.96578932857431,7.184687945326083,0.1517505772009384,0.12204071531062835,8.0,43.0,41.0,29.0,1.6901161650658123,30.0
NCSU,NC State Wolfpack,9.0 - 4.0,0.6923076923076923,0.6136363636363636,15.801288590593762,10.69834076476839,5.102947825825371,0.1732966408908127,0.0685626651139421,36.0,46.5,45.0,25.0,1.5452338258270042,31.0
ARMY,Army Black Knights,6.0 - 6.0,0.5,0.7272727272727273,43.80827800901018,28.809903049731023,14.998374959279158,-0.0056833897784105,-0.07143791956588486,82.0,34.0,35.0,66.0,1.4986185665712357,32.0
DUKE,Duke Blue Devils,8.0 - 5.0,0.6153846153846154,0.6136363636363636,20.19425827942084,15.372596083041243,4.821662196379597,0.1527240445751193,0.07430040797470522,32.0,46.5,47.0,27.0,1.436727363563115,33.0
NEV,Nevada Wolf Pack,2.0 - 10.0,0.1666666666666666,0.9090909090909091,45.66255485722752,15.592178020166502,30.07037683706102,-0.2975117341561512,-0.12346754547042381,107.0,12.0,19.0,120.0,1.3683291526627683,34.0
USC,USC Trojans,8.0 - 5.0,0.6153846153846154,0.5833333333333334,55.83893985436169,50.57535951112232,5.263580343239369,0.1546443997993683,0.10167805973754068,17.0,51.0,44.0,26.0,1.3529420578662064,35.0
UNC,North Carolina Tar Heels,8.0 - 5.0,0.6153846153846154,0.5984848484848485,31.913638808328194,27.64871270915173,4.2649260991764635,0.1043185454143363,0.05481269279585266,47.0,49.5,48.0,37.0,1.1304354120036746,36.0
FIU,Florida International Panthers,4.0 - 8.0,0.3333333333333333,0.9242424242424242,49.93682163219136,17.506636714278113,32.43018491791325,-0.3884073484935977,-0.17776528970120872,129.0,7.0,16.0,128.0,1.085317806739821,37.0
OKST,Oklahoma State Cowboys,10.0 - 4.0,0.7142857142857143,0.5606060606060606,32.1524623008709,30.363708364368893,1.7887539365020082,0.1211029882013214,0.09956936842913104,20.0,53.0,54.0,32.0,0.9750766415801932,38.0
TROY,Troy Trojans,11.0 - 3.0,0.7857142857142857,0.553030303030303,23.87540951518119,21.38864172570004,2.4867677894811493,0.1186083111665321,0.0013924185409756457,66.0,56.5,50.0,34.0,0.9630785714200145,39.0
CMU,Central Michigan Chippewas,5.0 - 7.0,0.4166666666666667,0.7651515151515151,41.31185233967432,21.081762402438265,20.230089937236052,-0.2105632916327423,-0.1613961472389024,127.0,31.0,26.0,105.0,0.8708383517548185,40.0
UK,Kentucky Wildcats,7.0 - 6.0,0.5384615384615384,0.553030303030303,23.673331523648574,23.977915384342133,-0.30458386069355825,0.1015328056608934,0.06238552009511697,41.0,56.5,60.0,38.0,0.7726975417890091,41.0
UCF,UCF Knights,6.0 - 7.0,0.4615384615384615,0.553030303030303,30.07624582864474,28.787056304364434,1.2891895242803066,0.0673312559229471,0.04282010041975818,55.0,56.5,55.0,47.0,0.6731553253022712,42.0
IOWA,Iowa Hawkeyes,10.0 - 4.0,0.7142857142857143,0.5227272727272727,26.019603840991547,25.89733468971066,0.12226915128088578,0.0931011809048951,-0.004838449291620135,68.0,60.0,58.0,40.0,0.6392729190678943,43.0
WSU,Washington State Cougars,5.0 - 7.0,0.4166666666666667,0.5151515151515151,29.455815357697954,31.950625896105837,-2.494810538407883,0.1201466103728031,0.1019780075554833,16.0,61.5,65.0,33.0,0.6372211246056521,44.0
NMSU,New Mexico State Aggies,10.0 - 5.0,0.6666666666666666,0.5606060606060606,21.871144870753618,20.734976198880563,1.1361686718730546,0.053582580484916,-0.13345218642345535,113.0,53.0,56.0,51.0,0.6295656233037438,45.0
SHSU,Sam Houston Bearkats,3.0 - 9.0,0.25,0.8106060606060606,32.71861943660994,20.81991352699869,11.898705909611252,-0.234626297123769,-0.12038555614969361,104.0,24.5,38.0,109.0,0.5953955717083135,46.0
LIB,Liberty Flames,13.0 - 1.0,0.9285714285714286,0.3712121212121212,14.308271312877958,20.816146155814884,-6.507874842936927,0.2227711027192384,-0.13369989278520522,114.0,86.5,79.0,19.0,0.44254658920653667,47.0
EMU,Eastern Michigan Eagles,6.0 - 7.0,0.4615384615384615,0.9090909090909091,56.883690855979474,23.591832538013797,33.291858317965676,-0.5318670784808789,-0.24090398823990028,133.0,12.0,14.0,133.0,0.38428129692969915,48.0
TXST,Texas State Bobcats,8.0 - 5.0,0.6153846153846154,0.5,12.787669030749107,12.387908153850292,0.39976087689881545,0.0407022282893579,-0.1185595195303614,102.0,63.0,57.0,54.0,0.31922385263584563,49.0
GT,Georgia Tech Yellow Jackets,7.0 - 6.0,0.5384615384615384,0.49242424242424243,33.87304962616838,37.58369060392341,-3.710640977755027,0.0804928462379285,0.07355215683250808,34.0,65.0,68.0,42.0,0.3189920736771763,50.0
TCU,TCU Horned Frogs,5.0 - 7.0,0.4166666666666667,0.5454545454545454,38.71158145018407,41.181314300229026,-2.469732850044956,0.0242570881537933,0.09994387427917444,19.0,59.0,64.0,59.0,0.29408882361240607,51.0
NEB,Nebraska Cornhuskers,5.0 - 7.0,0.4166666666666667,0.4772727272727273,21.03640994465436,23.418857984842926,-2.3824480401885673,0.0505509773889116,0.000125273140479892,67.0,67.5,62.0,52.0,0.1741085647886012,52.0
AKR,Akron Zips,2.0 - 10.0,0.1666666666666666,0.7878787878787878,54.44853489864629,36.0592924467631,18.389242451883185,-0.3645314124530019,-0.19807170557041542,131.0,27.0,29.0,124.0,0.15179020885224825,53.0
ODU,Old Dominion Monarchs,6.0 - 7.0,0.4615384615384615,0.553030303030303,24.377804957766028,22.576043773699173,1.801761184066855,-0.0482448557668078,-0.03091383745503971,72.0,56.5,53.0,74.0,0.14564984504617895,54.0
CAL,California Golden Bears,6.0 - 7.0,0.4615384615384615,0.3939393939393939,28.424801316792394,35.50019545726908,-7.075394140476686,0.1406035434909403,0.10513358303937285,13.0,83.5,80.0,30.0,0.11363451288942295,55.0
JMU,James Madison Dukes,11.0 - 2.0,0.8461538461538461,0.3409090909090909,17.601533828607074,28.990022180674902,-11.388488352067828,0.2131038126670892,-0.0635449460040878,81.0,92.5,95.0,21.0,0.0951100188538232,56.0
WIS,Wisconsin Badgers,7.0 - 6.0,0.5384615384615384,0.4696969696969697,21.320728719938256,23.778498915544894,-2.4577701956066385,0.036764607554461,0.002576025732461272,64.0,69.5,63.0,56.0,0.07827958691179182,57.0
CONN,UConn Huskies,3.0 - 9.0,0.25,0.6666666666666666,31.901140908831298,23.1001906731918,8.800950235639498,-0.2357482753802644,-0.08866543205054615,92.0,41.5,40.0,110.0,-0.05493948137254878,58.0
CLT,Charlotte 49ers,3.0 - 9.0,0.25,0.7196969696969697,40.288475507079426,25.169255342769212,15.119220164310214,-0.3293853558951006,-0.12332805610961667,106.0,35.5,34.0,122.0,-0.05792040352135541,59.0
FLA,Florida Gators,5.0 - 7.0,0.4166666666666667,0.4621212121212121,26.738579700104083,29.69754977095288,-2.958970070848796,0.0179406253908834,0.08064212939990778,28.0,71.5,66.0,60.0,-0.058120779113498666,60.0
RUTG,Rutgers Scarlet Knights,7.0 - 6.0,0.5384615384615384,0.4393939393939394,14.643432137618559,20.96450652789697,-6.32107439027841,0.0552119792542976,0.05589366523706702,46.0,75.0,78.0,50.0,-0.09604901082921369,61.0
AUB,Auburn Tigers,6.0 - 7.0,0.4615384615384615,0.4166666666666667,14.60627544152652,20.364591249860503,-5.7583158083339825,0.065313566961851,0.07426512337325591,33.0,79.5,76.0,48.0,-0.10877769135309401,62.0
GAST,Georgia State Panthers,7.0 - 6.0,0.5384615384615384,0.5151515151515151,20.570963393063955,22.217587815144878,-1.6466244220809223,-0.0464179227697064,-0.07351456386430358,83.0,61.5,61.0,73.0,-0.11870866658492446,63.0
CSU,Colorado State Rams,5.0 - 7.0,0.4166666666666667,0.6666666666666666,23.43326723230834,16.823616687815598,6.609650544492741,-0.242752819056046,-0.12604486130909306,109.0,41.5,42.0,111.0,-0.17406966858814688,64.0
MTSU,Middle Tennessee Blue Raiders,4.0 - 8.0,0.3333333333333333,0.5606060606060606,28.060390301431514,25.789627117975094,2.2707631834564204,-0.1255628649899181,-0.08262816509492711,88.0,53.0,52.0,94.0,-0.1747406326334412,65.0
BOIS,Boise State Broncos,8.0 - 6.0,0.5714285714285714,0.4393939393939394,16.501894681437363,21.966816842794287,-5.464922161356924,0.0314049007870578,-0.04905823149895953,77.0,75.0,75.0,58.0,-0.17527071767929886,66.0
BGSU,Bowling Green Falcons,7.0 - 6.0,0.5384615384615384,0.4696969696969697,25.743780505649767,29.587677725182868,-3.843897219533101,-0.0070139912325961,-0.0813076460915681,87.0,69.5,69.0,67.0,-0.1835102300810182,67.0
KENT,Kent State Golden Flashes,1.0 - 11.0,0.0833333333333333,0.8333333333333334,36.939592064257575,18.534085921691357,18.405506142566217,-0.4759164460044276,-0.1611452159401307,125.0,21.0,28.0,131.0,-0.20999868640798125,68.0
TEM,Temple Owls,3.0 - 9.0,0.25,0.8181818181818182,31.911710917522434,15.871008076280091,16.040702841242343,-0.4460962683853394,-0.16136745883022427,126.0,22.5,32.0,130.0,-0.21656330644652155,69.0
APP,Appalachian State Mountaineers,9.0 - 5.0,0.6428571428571429,0.4015151515151515,17.544970145367948,25.045503649286825,-7.500533503918877,0.0683579471628456,-0.05117201818864068,78.0,81.5,83.0,46.0,-0.21779044803833952,70.0
VT,Virginia Tech Hokies,7.0 - 6.0,0.5384615384615384,0.42424242424242425,20.5782233092164,26.790126058664526,-6.211902749448125,0.0343674381902895,-0.00706417579687477,69.0,77.5,77.0,57.0,-0.2456383459136569,71.0
MINN,Minnesota Golden Gophers,6.0 - 7.0,0.4615384615384615,0.44696969696969696,22.537083944199214,27.988606394766087,-5.451522450566873,0.0001091705106372,0.014352339581499837,63.0,73.0,74.0,65.0,-0.2954727319420679,72.0
TLSA,Tulsa Golden Hurricane,4.0 - 8.0,0.3333333333333333,0.6515151515151515,23.771492736389852,17.90826202532195,5.863230711067903,-0.2678350554822882,-0.11306970897768244,100.0,44.0,43.0,115.0,-0.3772935712338341,73.0
SDSU,San Diego State Aztecs,4.0 - 8.0,0.3333333333333333,0.5984848484848485,28.38321249236893,28.473485335835054,-0.09027284346612419,-0.1835311786787256,-0.082986264461526,90.0,49.5,59.0,103.0,-0.4042280470569959,74.0
BALL,Ball State Cardinals,4.0 - 8.0,0.3333333333333333,0.6060606060606061,44.31878792885435,41.995585237640185,2.3232026912141635,-0.2171952467030718,-0.12946133488257636,111.0,48.0,51.0,106.0,-0.44152115935174546,75.0
MASS,Massachusetts Minutemen,3.0 - 9.0,0.25,0.6363636363636364,24.16197403520769,19.163005522335254,4.9989685128724375,-0.2681807439897461,-0.07961072348829591,85.0,45.0,46.0,116.0,-0.46793557509166495,76.0
MEM,Memphis Tigers,10.0 - 3.0,0.7692307692307693,0.32575757575757575,9.379992908118588,17.411636085267425,-8.031643177148837,0.070891571285712,-0.09687898779819627,93.0,95.0,84.0,45.0,-0.502155894125841,77.0
NU,Northwestern Wildcats,8.0 - 5.0,0.6153846153846154,0.3560606060606061,17.099998463912655,26.33303159006603,-9.233033126153376,0.0172577067803191,0.032038133465504756,59.0,90.0,88.0,62.0,-0.6931793806302721,78.0
UL,Louisiana Ragin' Cajuns,6.0 - 7.0,0.4615384615384615,0.3939393939393939,17.92487442554004,22.856479552101575,-4.931605126561536,-0.0493640015022637,-0.11238256449642797,99.0,83.5,71.0,75.0,-0.7023673612313128,79.0
WKU,Western Kentucky Hilltoppers,8.0 - 5.0,0.6153846153846154,0.3712121212121212,17.870604689120853,24.9482978042762,-7.077693115155348,-0.0518930205365163,-0.08850192624196206,91.0,86.5,81.0,76.0,-0.8811809787779653,80.0
TULN,Tulane Green Wave,11.0 - 3.0,0.7857142857142857,0.25757575757575757,20.45171919544405,35.42679486004984,-14.97507566460579,0.0895768856779919,-0.10245272974894817,97.0,103.0,106.0,41.0,-0.9339288169452081,81.0
MRSH,Marshall Thundering Herd,6.0 - 7.0,0.4615384615384615,0.4621212121212121,20.377564628879853,25.77003181406613,-5.392467185186277,-0.1676436949145579,-0.04152166262382483,75.0,71.5,73.0,100.0,-1.0328744139784791,82.0
BC,Boston College Eagles,7.0 - 6.0,0.5384615384615384,0.3787878787878788,17.527403156602457,28.10495849523292,-10.577555338630464,-0.0816752897553556,0.0015820895133005625,65.0,85.0,91.0,83.0,-1.1320011965999486,83.0
WMU,Western Michigan Broncos,4.0 - 8.0,0.3333333333333333,0.6818181818181818,22.863258477153067,20.132761587756313,2.730496889396754,-0.4342401067494157,-0.12465939056162234,108.0,39.5,49.0,129.0,-1.1783822372060218,84.0
WYO,Wyoming Cowboys,9.0 - 4.0,0.6923076923076923,0.32575757575757575,20.644695229722576,34.79487705448452,-14.150181824761948,-0.0242043698561409,-0.04321857770943069,76.0,95.0,104.0,70.0,-1.1926949624471832,85.0
ILL,Illinois Fighting Illini,5.0 - 7.0,0.4166666666666667,0.3484848484848485,18.277460682220973,30.552207543648255,-12.274746861427282,-0.0597107106147348,0.02202246878112503,62.0,91.0,99.0,79.0,-1.2047106983684008,86.0
ECU,East Carolina Pirates,2.0 - 10.0,0.1666666666666666,0.4772727272727273,32.69580591452047,36.15729322053046,-3.4614873060099924,-0.2450141578254597,-0.10354785311198722,98.0,67.5,67.0,112.0,-1.2686210814623093,87.0
CCU,Coastal Carolina Chanticleers,8.0 - 5.0,0.6153846153846154,0.3106060606060606,14.608421587536572,26.010656440972554,-11.402234853435981,-0.0521343199369582,-0.03508776289981336,74.0,98.0,96.0,77.0,-1.272363513016929,88.0
ARST,Arkansas State Red Wolves,6.0 - 7.0,0.4615384615384615,0.4015151515151515,15.2574198035189,24.681723870557168,-9.424304067038268,-0.1574633998205222,-0.05634062419395388,79.0,81.5,89.0,99.0,-1.3631988443440757,89.0
M-OH,Miami (OH) RedHawks,11.0 - 3.0,0.7857142857142857,0.2196969696969697,34.72629447793997,53.257391337636115,-18.53109685969614,0.0377063198267632,-0.14539677041337162,120.0,108.0,110.0,55.0,-1.456931589893718,90.0
FAU,Florida Atlantic Owls,4.0 - 8.0,0.3333333333333333,0.49242424242424243,28.946606181475186,33.393635472963545,-4.447029291488359,-0.2894491744567553,-0.12167715308805462,105.0,65.0,70.0,119.0,-1.462702232009724,91.0
USM,Southern Miss Golden Eagles,3.0 - 9.0,0.25,0.4393939393939394,19.20403837988122,27.441345428114786,-8.237307048233568,-0.2302108579695241,-0.023626674904661586,70.0,75.0,85.0,108.0,-1.5235581573182575,92.0
NIU,Northern Illinois Huskies,7.0 - 6.0,0.5384615384615384,0.19696969696969696,38.40424020023021,49.827578312929546,-11.423338112699334,-0.0390535682043093,-0.20514270718102695,132.0,109.5,97.0,72.0,-1.624523559172584,93.0
WAKE,Wake Forest Demon Deacons,4.0 - 8.0,0.3333333333333333,0.32575757575757575,14.305441777547232,27.709436808201534,-13.403995030654302,-0.1238353753772683,0.04188350760865125,56.0,95.0,102.0,92.0,-1.6354890027492643,94.0
UTEP,UTEP Miners,3.0 - 9.0,0.25,0.49242424242424243,22.457293283105585,27.636328853957654,-5.179035570852069,-0.3229929680089919,-0.10200580717748009,96.0,65.0,72.0,121.0,-1.650344342275847,95.0
ARK,Arkansas Razorbacks,4.0 - 8.0,0.3333333333333333,0.30303030303030304,13.487513634404491,28.977195704050246,-15.489682069645754,-0.1009037913149919,0.02291833648020637,61.0,100.0,107.0,86.0,-1.6912994428971937,96.0
UNLV,UNLV Rebels,9.0 - 5.0,0.6428571428571429,0.22727272727272727,10.971193690793841,24.85112261921404,-13.879928928420197,-0.0665967908676295,-0.08288182503627348,89.0,106.5,103.0,81.0,-1.7411562121172541,97.0
USF,South Florida Bulls,7.0 - 6.0,0.5384615384615384,0.2727272727272727,10.979728060533551,23.485725824934605,-12.505997764401053,-0.1182251899275609,-0.15490751922478815,122.0,101.5,100.0,90.0,-1.7665663196412575,98.0
MSST,Mississippi State Bulldogs,5.0 - 7.0,0.4166666666666667,0.2727272727272727,11.487310125670534,26.27347348302922,-14.786163357358687,-0.1029439789725379,0.037029479914957426,58.0,101.5,105.0,87.0,-1.7835902043548035,99.0
ULM,UL Monroe Warhawks,2.0 - 10.0,0.1666666666666666,0.42424242424242425,20.3513394360886,29.446908442537957,-9.095569006449356,-0.2738968729580047,-0.025895129826151806,71.0,77.5,87.0,117.0,-1.819314589995817,100.0
GASO,Georgia Southern Eagles,6.0 - 7.0,0.4615384615384615,0.3106060606060606,11.733856396292884,23.415854036265017,-11.681997639972133,-0.1707361388813762,-0.05991444199496095,80.0,98.0,98.0,101.0,-1.845280147209273,101.0
RICE,Rice Owls,6.0 - 7.0,0.4615384615384615,0.3106060606060606,21.537714433590004,32.51288214792896,-10.975167714338959,-0.1782584631009282,-0.10032711912873647,94.0,98.0,92.0,102.0,-1.8531998290933687,102.0
FRES,Fresno State Bulldogs,9.0 - 4.0,0.6923076923076923,0.1893939393939394,14.245611822946964,37.96756439825473,-23.721952575307768,0.0172957246299718,-0.15910254238620733,124.0,113.0,112.0,61.0,-1.8674383632954878,103.0
SC,South Carolina Gamecocks,5.0 - 7.0,0.4166666666666667,0.18181818181818182,11.719174419022245,32.1143975969318,-20.395223177909557,-0.0169963535600558,0.0732944565290418,35.0,116.0,111.0,69.0,-1.9269974852127654,104.0
BYU,BYU Cougars,5.0 - 7.0,0.4166666666666667,0.1893939393939394,8.423901282240378,33.102452687470816,-24.678551405230436,0.0126180720202056,0.08478522282045962,25.0,113.0,114.0,63.0,-1.9271189603889458,105.0
USA,South Alabama Jaguars,7.0 - 6.0,0.5384615384615384,0.22727272727272727,13.539453015198188,40.707392050540406,-27.16793903534222,-0.0159317151171197,-0.08106512972256315,86.0,106.5,118.0,68.0,-2.022253075125174,106.0
NAVY,Navy Midshipmen,5.0 - 7.0,0.4166666666666667,0.36363636363636365,28.31520329615971,35.41937643253542,-7.104173136375714,-0.2875456207733419,-0.1307781119051295,112.0,88.5,82.0,118.0,-2.0263134221784744,107.0
PUR,Purdue Boilermakers,4.0 - 8.0,0.3333333333333333,0.23484848484848486,17.85972826235669,36.15864121912922,-18.298912956772533,-0.1040794256458867,0.05340521056044597,48.0,104.5,109.0,88.0,-2.064509032547053,108.0
AFA,Air Force Falcons,9.0 - 4.0,0.6923076923076923,0.11363636363636363,26.83211512337547,53.71719377050798,-26.885078647132513,0.0484892378499759,-0.11931457353799556,103.0,119.5,117.0,53.0,-2.119237986426266,109.0
TOL,Toledo Rockets,11.0 - 3.0,0.7857142857142857,0.1590909090909091,9.073427924054016,39.6189067428595,-30.545478818805485,0.0070643827893913,-0.153316296735064,121.0,118.0,119.0,64.0,-2.2937479182684952,110.0
BUFF,Buffalo Bulls,3.0 - 9.0,0.25,0.4166666666666667,28.195100474587655,37.104721007144015,-8.90962053255636,-0.3754646990223332,-0.13787868047366914,116.0,79.5,86.0,126.0,-2.320811813205328,111.0
SMU,SMU Mustangs,11.0 - 3.0,0.7857142857142857,0.09848484848484848,5.759593496601586,41.63800983771815,-35.87841634111656,0.076595361115857,-0.14476156125309858,119.0,122.5,120.0,43.0,-2.3938930900697017,112.0
UAB,UAB Blazers,4.0 - 8.0,0.3333333333333333,0.1893939393939394,7.176821550810773,19.929940055577347,-12.753118504766574,-0.2174176314321234,-0.12873247145907293,110.0,113.0,101.0,107.0,-2.549333622112276,113.0
LT,Louisiana Tech Bulldogs,3.0 - 9.0,0.25,0.3409090909090909,13.325670840538548,23.773458337366286,-10.447787496827738,-0.3555723195625038,-0.13911542260120666,117.0,92.5,90.0,123.0,-2.5624266489024183,114.0
UTSA,UTSA Roadrunners,9.0 - 4.0,0.6923076923076923,0.19696969696969696,10.54634648422492,35.65540169541184,-25.10905521118692,-0.1253212479882517,-0.14076734354155698,118.0,109.5,116.0,93.0,-2.5700161622186215,115.0
SYR,Syracuse Orange,6.0 - 7.0,0.4615384615384615,0.1893939393939394,10.266703278468839,34.99712568372514,-24.7304224052563,-0.146777650039326,-0.033251800426393904,73.0,113.0,115.0,97.0,-2.684382355201779,116.0
CIN,Cincinnati Bearcats,3.0 - 9.0,0.25,0.17424242424242425,11.33081471556614,35.39242492960432,-24.061610214038176,-0.1447887049251321,0.04339531508098541,54.0,117.0,113.0,96.0,-2.703835962342491,117.0
COLO,Colorado Buffaloes,4.0 - 8.0,0.3333333333333333,0.10606060606060606,13.149756397600054,49.09664569748542,-35.94688929988537,-0.0346837561981848,0.09118678535008458,23.0,121.0,121.0,71.0,-2.8962734849284484,118.0
OHIO,Ohio Bobcats,10.0 - 3.0,0.7692307692307693,0.06060606060606061,11.60001484254028,57.99617211858485,-46.396157276044576,0.0558703417543603,-0.1814849804907323,130.0,127.5,129.0,49.0,-3.042362494789477,119.0
